datetime,y_real,y_pred_rf,y_pred_xgb,y_pred_svr,y_pred_persistencia,y_pred_lr
2010-02-14,1.1007019089574155,1.1197567103120942,1.1093044,1.0035047953228406,0.9473483483483484,1.0900117974129881
2010-02-15,1.137470684039088,1.1277343981453738,1.0364077,1.1179159276587494,1.609079245283019,1.2600815371234113
2010-02-16,1.1523786707882535,1.1445919436007261,1.190133,1.2250852230644127,1.5040826833073322,1.3391805744704377
2010-02-17,1.1599673405909798,1.0329054211760929,1.0160376,1.0205806786757163,1.2802258756254468,1.1928518458121828
2010-02-18,1.156489469862019,1.074834015233417,0.98002243,1.182202632788699,0.9524541484716157,1.1221208026115423
2010-02-19,1.2149262536873158,1.072300483890615,1.0827407,1.2217224385410768,1.1918768545994065,1.1992074612833572
2010-02-20,1.1877258426966293,1.1848627159378062,1.3234446,0.987913150054505,1.2841465315666407,1.3485540428333822
2010-02-21,1.2770758620689655,1.0322181007398068,1.0827022,1.0231329566903056,1.1007019089574155,1.199919907940418
2010-02-22,0.8393200295639319,1.03787594324931,1.0599347,1.0562382588117998,1.137470684039088,1.1710117353111436
2010-02-23,0.8359090909090909,1.012167539066845,1.1077011,1.2191026222261394,1.1523786707882535,1.1956071848309704
2010-02-24,1.1754885777450257,0.9977090711432076,0.9403531,1.0138585318125435,1.1599673405909798,1.1526350967359957
2010-02-25,1.2918284106891702,0.9953377934291359,0.9739092,1.2446946501792322,1.156489469862019,1.1550710956198345
2010-02-26,1.3099467061435974,0.9912825502705013,0.9380636,1.1899322740568499,1.2149262536873158,1.1218445430803023
2010-02-27,1.1053178181818182,1.0056782212144229,0.99718565,1.0628090592970074,1.1877258426966293,1.1812115790144975
2010-02-28,0.4927000695894224,0.9979503301149539,0.9620917,1.152770052678649,1.2770758620689655,1.1282768597198662
2010-03-01,0.8526864406779661,0.9773478795457998,0.78852516,1.041072884941613,0.8393200295639319,0.9676181527143025
2010-03-02,0.5230278940027895,0.9842318336285905,0.83369106,1.059103854415901,0.8359090909090909,0.930281125750012
2010-03-03,0.6498847222222222,1.0135993558491379,0.9848404,1.1694310444089129,1.1754885777450257,1.0561781838677282
2010-03-04,0.473509040333797,0.9394406140485819,0.8626854,1.089261877167864,1.2918284106891702,1.0604871571402847
2010-03-05,0.7092578796561605,0.992352341901126,0.9128853,0.9894061490426848,1.3099467061435974,1.06017436352495
2010-03-06,0.549205020920502,0.9574070567519793,0.9817407,0.7081192014624348,1.1053178181818182,1.1204035222044237
2010-03-07,0.8414360086767895,0.9996529798284827,0.91337895,0.9104464694023833,0.4927000695894224,0.8890423817415388
2010-03-08,1.307448695652174,0.9922339070176678,1.0300019,0.8827479487414028,0.8526864406779661,1.0064537305995085
2010-03-09,1.1367093023255814,0.936385270560042,0.9213437,0.7568222514218284,0.5230278940027895,0.9009167935520814
2010-03-10,1.2143354746609565,0.9726125931618204,0.9874657,1.0925142478624872,0.6498847222222222,0.9307363546354663
2010-03-11,1.196457564575646,0.974183265309111,0.93043584,0.7289621177398299,0.473509040333797,0.9342388109570878
2010-03-12,1.041093525179856,0.9995942328349341,0.9775083,0.9926298250910308,0.7092578796561605,0.9998248330724847
2010-03-13,1.2581477272727273,0.9989239930510115,1.0086235,0.8765719387118529,0.549205020920502,0.9899440524802883
2010-03-14,1.0400354861603975,1.0233538674556293,1.0714108,1.1589379282665992,0.8414360086767895,1.024465016703695
2010-03-15,1.1650472779369627,1.0480865909715709,0.8761432,0.915663758887289,1.307448695652174,1.0407698071933333
2010-03-16,1.0560574632095305,1.077499629740026,1.0636983,1.1167918904518026,1.1367093023255814,1.0168601748793407
2010-03-17,1.2224606151537885,1.0975477315073308,1.1317552,1.1318537933540336,1.2143354746609565,1.150514694648733
2010-03-18,1.0118566308243728,1.1109735757260077,1.126651,1.0115748845065042,1.196457564575646,1.152178261320782
2010-03-19,1.1311416490486257,1.0941379260747743,1.0948231,1.1029558705484117,1.041093525179856,1.0897240225530131
2010-03-20,0.5595130434782608,1.050398296724298,0.95929414,1.015743374514386,1.2581477272727273,1.0698019136196586
2010-03-21,1.042231939163498,1.0889529531886064,1.116731,1.0594408446911876,1.0400354861603975,1.0392685834751307
2010-03-22,1.060706474820144,1.070589371911293,1.0080467,1.0796477398096553,1.1650472779369627,1.080593197493738
2010-03-23,1.1280176470588235,1.0807937277360007,1.0775746,0.9025020569324541,1.0560574632095305,0.983776279223424
2010-03-24,1.1933693693693694,1.1150064612212673,1.0913086,1.0103103757969685,1.2224606151537885,1.0312466654173764
2010-03-25,1.1317462580185316,1.064578405741173,1.0588552,0.8474670509781977,1.0118566308243728,0.990301194343444
2010-03-26,1.0763239740820734,1.0053876657476626,1.001603,0.9043360973748041,1.1311416490486257,0.9842000240925888
2010-03-27,1.10993353028065,0.9500088055495424,0.9532896,0.9206890865304352,0.5595130434782608,0.9587873019526704
2010-03-28,0.9084140821458508,1.0073060675662706,0.9467605,1.0889590343895872,1.042231939163498,0.9968473838751268
2010-03-29,1.1139179487179487,1.0986233329840653,1.0265272,0.9580163346268283,1.060706474820144,1.0960865053264268
2010-03-30,1.2323643533123028,1.0793005152618798,1.0706929,0.7657642747878355,1.1280176470588235,1.0500060308030834
2010-03-31,1.1435966127790607,1.0778653385118158,1.009964,0.9014160795897845,1.1933693693693694,1.010213664337033
2010-04-01,1.09141773962804,1.034917007401396,1.0055519,1.0068805389021753,1.1317462580185316,1.030964700803941
2010-04-02,1.1154925160370635,1.030403118458286,1.0516046,0.8408579292102802,1.0763239740820734,0.9750673049560716
2010-04-03,1.1425240562546262,1.0213814512737596,1.0712627,0.9995403969153275,1.10993353028065,1.0576031477526486
2010-04-04,0.9498143194335169,0.9738045184154823,0.98394847,1.0267155057172594,0.9084140821458508,0.963444548336751
2010-04-05,0.6647629020194465,0.984878849009221,0.9520585,1.0464994096437261,1.1139179487179487,1.0130503709528926
2010-04-06,1.1846590093323761,1.026005779564415,0.9075354,0.9667220535325682,1.2323643533123028,0.9329992856875944
2010-04-07,1.0197845263919016,1.026550453982867,0.99017227,0.9739549237516172,1.1435966127790607,0.9612241443684196
2010-04-08,1.1052158527954707,1.0192560724517477,0.93170434,1.0178705964504915,1.09141773962804,1.0208723256953172
2010-04-09,0.7880516870064609,1.016102048139792,1.0237036,1.045100005170413,1.1154925160370635,1.0418561567899745
2010-04-10,0.7678752688172042,1.0530879562010178,1.102721,1.1711730609625162,1.1425240562546262,1.0473150416976083
2010-04-11,0.7769009976976209,0.8649957729005644,0.8640142,0.9227494098848821,0.9498143194335169,0.961682104434
2010-04-12,0.9603534421575585,0.889013858917569,0.8169176,0.7696289267954274,0.6647629020194465,0.8647369348441521
2010-04-13,1.009323802716226,1.0129647677230889,0.99733406,0.9955810352903433,1.1846590093323761,1.0130335784225695
2010-04-14,0.9950029585798816,0.9737166888072081,0.9310513,0.9314257051580946,1.0197845263919016,0.9871341730818466
2010-04-15,1.234549215406562,0.9480076651546839,0.9426023,1.020192480987788,1.1052158527954707,0.9741038911680373
2010-04-16,1.0124305255579553,0.9095576741993401,0.9067427,0.9929552198510926,0.7880516870064609,0.9263377291329544
2010-04-17,0.9341262848751836,0.91016832394519,0.92228234,0.9079451077555633,0.7678752688172042,0.9259904928322802
2010-04-18,0.9652230113636363,0.8259899073692448,0.87859815,0.8859191090546713,0.7769009976976209,0.9257816324730755
2010-04-19,1.0176510067114095,0.9176176171914028,0.9847443,1.089954128453597,0.9603534421575585,0.9431720113230317
2010-04-20,1.1951761280931588,1.006859609429961,1.0310016,0.9128189661112978,1.009323802716226,0.9892354518763132
2010-04-21,1.081765371024735,0.9598335523485864,0.981748,0.9429875713645275,0.9950029585798816,0.896553240118569
2010-04-22,0.9339649635036495,0.9785629628974862,0.98611003,0.7868558904172928,1.234549215406562,1.0079715428337754
2010-04-23,0.7890149466192171,0.9954440152917333,1.0306708,0.8889296376683196,1.0124305255579553,0.9828757407022527
2010-04-24,0.7376,0.9365264625859369,1.0009822,1.004715311966402,0.9341262848751836,0.9779393177968259
2010-04-25,1.0093962264150944,0.9106931210158836,0.9498636,0.855103674380048,0.9652230113636363,0.9679027346398917
2010-04-26,0.7204461756373938,0.9005935545403907,0.9072826,0.7288972201506907,1.0176510067114095,0.8807170118449744
2010-04-27,0.8445990133897111,0.9476348561625155,0.9556585,0.9265476046748399,1.1951761280931588,0.9875501123934975
2010-04-28,0.5806426553672316,0.9403715676626476,0.9463868,0.9431677833039479,1.081765371024735,0.9467670094486066
2010-04-29,0.7334694167852063,0.9278735156564757,0.91939116,0.9880799780568897,0.9339649635036495,0.8795898109734398
2010-04-30,0.6434300595238095,0.8154631281262688,0.78301024,0.8253251014005732,0.7890149466192171,0.8237873427852933
2010-05-01,0.748885100074129,0.8021473585957226,0.83255565,0.8285245114108423,0.7376,0.8039502305837138
2010-05-02,1.0863333333333334,0.8435742934586463,0.8070667,0.7745900237875161,1.0093962264150944,0.8405369613681883
2010-05-03,0.8527832061068702,0.7847611077554483,0.76973987,0.8708283423494318,0.7204461756373938,0.818969677124002
2010-05-04,1.002014556040757,0.8660174917243216,0.8563038,0.8843464033030106,0.8445990133897111,0.8405909830003259
2010-05-05,1.0244065420560748,0.7735667753825747,0.8298452,0.7859030463196903,0.5806426553672316,0.7714628922111856
2010-05-06,0.868915107913669,0.8971849418907429,0.9325527,1.0294421935702953,0.7334694167852063,0.8229596121090793
2010-05-07,1.0162149390243904,0.8006764077211357,0.8652467,0.7847877009971342,0.6434300595238095,0.7698995512439765
2010-05-08,0.8143906836964688,0.8407997725069858,0.8361351,0.8833638842124446,0.748885100074129,0.8693612301507364
2010-05-09,0.8786560846560847,0.9800596481412442,1.0235946,0.8682423527636666,1.0863333333333334,0.9965209270875244
2010-05-10,0.9553690987124464,0.8840127791296074,0.87846226,0.9738553735565858,0.8527832061068702,0.8351398559008106
2010-05-11,0.9990261627906978,0.9592646872714176,0.99335873,0.962426763699404,1.002014556040757,0.837083985806439
2010-05-12,1.2498048048048047,0.9505311750795868,0.961781,0.8658251965433684,1.0244065420560748,0.8561939027647392
2010-05-13,0.8863707611152977,0.8838120179917318,0.84379554,0.9874650456878699,0.868915107913669,0.8049351169545749
2010-05-14,1.0961708394698084,0.8895158681336423,0.8854172,0.8473086016722445,1.0162149390243904,0.8517364484889137
2010-05-15,1.072553750966744,0.8073091137906903,0.84936756,0.8947674719859429,0.8143906836964688,0.9407843138367026
2010-05-16,1.1767184615384614,0.9057754807312248,0.9348943,0.9682380712979324,0.8786560846560847,0.9289700718702538
2010-05-17,1.077410071942446,0.8135658673120959,0.81975096,0.6127880617870991,0.9553690987124464,0.8914481533971874
2010-05-18,0.9615650319829424,0.8742463093480143,0.86395353,0.7609516395865635,0.9990261627906978,0.9331121908294939
2010-05-19,0.9367765042979943,0.9040793565379696,0.8252076,0.7966925264652345,1.2498048048048047,0.9860959992321249
2010-05-20,0.7826737288135593,0.8574757993659885,0.8291633,0.8235397782798661,0.8863707611152977,0.940360823513233
