datetime,y_real,y_pred_rf,y_pred_xgb,y_pred_svr,y_pred_persistencia,y_pred_lr
2010-02-08 21:00:00,2.7064782608695652,1.6956539742496712,1.7437967,1.7487995817069808,1.526,2.00695387777962
2010-02-08 22:00:00,2.3779555555555554,1.6728296949593626,1.7922819,1.4486164412371418,2.1367826086956523,1.8028502022367048
2010-02-08 23:00:00,1.5137,1.3528552765849997,1.5014951,1.0887202527422675,2.1200666666666668,1.5651317039774395
2010-02-09 00:00:00,1.4945666666666668,1.34616070794007,1.3145983,1.05496551454242,1.4873666666666667,1.0126748673793757
2010-02-09 01:00:00,1.4285333333333334,0.6391963708641336,0.64042753,0.5768835566931945,1.0256,0.8348174729182041
2010-02-09 02:00:00,1.4159,0.5304371243444657,0.73692745,0.5611464717264648,0.3722333333333333,0.7028022530799728
2010-02-09 03:00:00,1.502,0.4481034729938332,0.4460499,0.4257181396586289,0.32306666666666667,0.590140450990102
2010-02-09 04:00:00,1.4923333333333335,0.5317344684926733,0.48474568,0.4061755343217782,0.29873333333333335,0.5556205789856161
2010-02-09 05:00:00,1.1128666666666667,0.5414763878518928,0.51587236,0.34069540276251675,0.3019,0.589527813257809
2010-02-09 06:00:00,0.9729615384615384,1.1988132458077316,1.0991734,0.6609168713107486,1.8047272727272727,1.2070637294078517
2010-02-09 07:00:00,2.2978596491228074,1.6762247280966724,1.7492441,2.0776275189586384,1.8994,1.5726285207500321
2010-02-09 08:00:00,1.4901000000000002,1.6179116431240894,1.7083956,1.3951739460015782,2.237083333333333,1.6742721172671504
2010-02-09 09:00:00,1.4689666666666668,1.3632363091434412,1.562053,1.4387881501254198,1.5206333333333333,1.3804598488259807
2010-02-09 10:00:00,1.4514999999999998,1.340261251271657,1.5272558,1.6494729198014801,1.4296,1.293239946897662
2010-02-09 11:00:00,1.5067333333333333,1.3933027613357833,1.5452136,1.5610370694471065,1.4356333333333333,1.3376226867508882
2010-02-09 12:00:00,1.55875,1.204271870546747,1.3857201,1.3234619799609395,1.3786333333333334,1.2642165746719116
2010-02-09 13:00:00,1.0387666666666666,1.1644999206008173,1.3693311,1.2047445689727514,1.3852666666666666,1.3620956467524614
2010-02-09 14:00:00,0.7792608695652173,1.313501857000615,1.3861599,0.9685720563555084,1.4868813559322034,1.0783926130760564
2010-02-09 15:00:00,0.8086956521739129,0.925851084108787,1.0265495,0.43755064028741786,1.4339642857142858,1.0746032482410208
2010-02-09 16:00:00,0.7182857142857142,0.8737475546461149,1.2209775,0.49420695083923627,1.3928333333333334,1.0426954139498648
2010-02-09 17:00:00,0.8238333333333333,0.9450839154437958,1.0402158,0.36137306210362563,0.6857000000000001,1.0309691311245912
2010-02-09 18:00:00,1.717450980392157,1.2630407293996586,1.7029135,1.7935122125624345,1.7974915254237287,1.440151422898086
2010-02-09 19:00:00,2.7845333333333335,2.1231238970547417,2.3246944,2.4764591646028364,2.519891891891892,1.9274764874028667
2010-02-09 20:00:00,2.651307692307692,2.0505150704754884,2.1353824,2.8126008810787146,2.6660357142857145,2.134449069318044
2010-02-09 21:00:00,2.7108,1.9948320076058998,2.1150582,2.5852806636921537,2.3579,1.836389753319044
2010-02-09 22:00:00,2.0922727272727273,1.3797266523179663,1.8354658,2.085773817864629,2.0146333333333333,1.6386088143108082
2010-02-09 23:00:00,1.8930526315789473,1.311228411149637,1.4972305,1.1927276342452204,1.6331666666666667,1.5118618402802166
2010-02-10 00:00:00,1.5383666666666669,1.3738341628410233,1.414391,1.474717745525173,1.5940333333333332,1.064865729568643
2010-02-10 01:00:00,1.3825,1.2597928368273037,1.2479662,1.1791074950284919,1.4475666666666667,0.975879176724175
2010-02-10 02:00:00,0.3308666666666667,1.1679638253259619,0.9618479,0.8576101697579641,1.4201000000000001,0.9095351423268682
2010-02-10 03:00:00,0.31926666666666664,0.495140399576917,0.55444616,0.8601308300408336,0.3551,0.6942715583917132
2010-02-10 04:00:00,0.3342,0.5390317773750977,0.57195985,0.5128078198389453,0.2987,0.46020923150467996
2010-02-10 05:00:00,0.37260000000000004,0.4151974847513242,0.44965228,0.25705146193351824,0.315,0.5023303629419286
2010-02-10 06:00:00,0.9945384615384616,1.136440813199967,1.0078886,0.7258414871969345,0.5450869565217392,0.9698839096118698
2010-02-10 07:00:00,2.597785714285714,1.8878811287829114,2.142491,2.1113904257089704,2.3945365853658536,1.7729420843224437
2010-02-10 08:00:00,1.8247333333333333,1.4544010766298914,1.8275962,1.900484045061313,1.596237288135593,1.5409117056829775
2010-02-10 09:00:00,1.3734333333333335,1.4318288457283836,1.651163,1.354021006968097,1.5269565217391303,1.372438303271863
2010-02-10 10:00:00,1.3962666666666665,1.4783067424905656,1.6954299,1.191550942459255,1.68476,1.3772418593365716
2010-02-10 11:00:00,1.775921568627451,1.4649364234404256,1.6313175,1.4796015929690602,1.4211,1.3158060903289601
2010-02-10 12:00:00,1.6123,1.434621127360532,1.5554513,1.6037822467386724,1.661448275862069,1.358638118885393
2010-02-10 13:00:00,1.8951333333333333,1.3049080294019297,1.6583575,0.9530390541442588,2.4271304347826086,1.321410407580418
2010-02-10 14:00:00,0.9899333333333333,1.4901879925009185,1.6191504,1.9344693347639907,1.239179487179487,1.2729827147855228
2010-02-10 15:00:00,0.6484406779661017,1.2543229195388497,1.2986666,1.1392137276587173,2.9202222222222223,1.2175646944808511
2010-02-10 16:00:00,0.9285333333333334,1.338403307465093,1.4638097,1.936474946980034,1.8416949152542372,1.2897764699876635
2010-02-10 17:00:00,1.4684666666666668,1.4150803485077947,1.6170864,1.6184126208152319,1.7715333333333334,1.3914479955290417
2010-02-10 18:00:00,1.7703,1.7341095772743562,1.8359822,2.2781200488336535,1.4186,1.4751484882473966
2010-02-10 19:00:00,1.6909666666666667,1.962500957947788,2.2223046,2.6671982727140975,2.5165454545454544,1.888889320384512
2010-02-10 20:00:00,1.5766428571428572,2.0669843062362343,2.2315419,2.3653403149127747,2.62262962962963,2.1614992894910197
2010-02-10 21:00:00,2.316311111111111,1.9504509445194498,2.216636,2.2602840209357407,2.9054615384615383,2.113662070382438
2010-02-10 22:00:00,1.5488666666666666,1.8511725945754784,1.9758269,2.40543071967467,2.295257142857143,1.9326817243674097
2010-02-10 23:00:00,0.4314,1.229941082205103,1.5061084,1.816959636478112,1.6713333333333333,1.4788465176134942
2010-02-11 00:00:00,0.3003666666666666,1.350120968873267,1.3814707,1.796540399211107,1.3957000000000002,1.1271704105811686
2010-02-11 01:00:00,0.2998333333333333,1.2428993833767,1.2993252,1.6091010230419562,1.4270169491525424,1.0674942488518697
2010-02-11 02:00:00,0.30579999999999996,1.221523433147638,1.3099103,1.301828453662559,1.4021333333333332,0.9975343063647379
2010-02-11 03:00:00,0.3611666666666667,1.0931758505335758,1.0652628,1.426140349976679,1.4247333333333332,0.7724583903800185
2010-02-11 04:00:00,0.6326,0.5519635577214056,0.63490295,0.6080891028969388,0.9733333333333333,0.6881729254430451
2010-02-11 05:00:00,0.6616666666666667,0.4619954780335834,0.7852959,0.5137476020154075,0.3251666666666667,0.5478469325589346
2010-02-11 06:00:00,0.5568000000000001,1.114075979040382,1.2462409,0.9156459998883932,1.7295217391304347,1.0427432447301945
2010-02-11 07:00:00,1.7355636363636364,1.9464954175096008,2.088886,2.137338932636684,2.409728813559322,1.7806753479612776
2010-02-11 08:00:00,1.8807666666666667,1.6041098401205343,1.6771644,1.8345307756729423,1.8150526315789473,1.5348092322497133
2010-02-11 09:00:00,1.4399333333333333,1.4091399119642796,1.6345205,2.0095127117028695,1.4279000000000002,1.257564248254518
2010-02-11 10:00:00,1.4044333333333332,1.429913653600566,1.6262331,1.51705847941217,1.4783666666666666,1.2396122124410545
2010-02-11 11:00:00,1.3643,1.372085936402494,1.5154192,1.4937671816851157,1.42259649122807,1.1780766326770868
2010-02-11 12:00:00,1.6024333333333334,1.3569847114210944,1.4492725,1.4549056741959532,1.4012666666666667,1.115643978859743
2010-02-11 13:00:00,0.8715666666666667,1.2649479413158333,1.3562341,1.3884557120063445,1.4250666666666667,1.1431243419014552
2010-02-11 14:00:00,0.305719298245614,1.0388710134600323,1.3197783,0.9564457790504146,1.3930333333333336,1.0435216417728836
2010-02-11 15:00:00,0.3968275862068965,1.0988838359174178,1.30841,1.1877169081151808,1.4817586206896554,1.3060323571056083
2010-02-11 16:00:00,0.4925,0.981828653318606,1.2051424,1.1218462100911546,1.4587333333333334,1.234101185930578
2010-02-11 17:00:00,0.6552666666666667,1.0059742426913278,1.2990749,1.2243562932361518,1.3272333333333333,1.2331873719642448
2010-02-11 18:00:00,1.262566037735849,1.6036144802603272,1.6633677,1.273836760032094,0.4907,1.2144234502853295
2010-02-11 19:00:00,2.2798620689655174,1.6357636184857307,1.9585487,2.0415626757652654,1.1646315789473685,1.567022483520566
2010-02-11 20:00:00,2.1599333333333335,1.4139262458942474,2.1026845,1.956526593138341,1.890344827586207,1.9549865461448273
2010-02-11 21:00:00,0.8298666666666666,2.051324069464259,2.1278112,2.3706682158536863,2.239148148148148,2.0735195494999017
2010-02-11 22:00:00,0.41552542372881357,1.5588110855388273,1.7303883,1.6555659539853553,2.0035862068965518,1.8445838558624894
2010-02-11 23:00:00,0.3020392156862745,1.2985255420160933,1.6028264,1.4573482704034342,1.6773,1.5390469349606173
2010-02-12 00:00:00,0.32076363636363636,1.3953323607359875,1.3734937,1.0639323425380764,1.7065666666666668,1.1958399857664679
2010-02-12 01:00:00,0.3041,1.40797489204008,1.3195227,1.2506751348623488,1.5550344827586209,1.1238981036087834
2010-02-12 02:00:00,0.9864999999999999,0.7627112457407158,0.7646813,1.50804096358831,0.9862666666666667,0.9687348114661205
2010-02-12 03:00:00,0.32003333333333334,0.6236763642418187,0.60499483,1.3752485637109997,0.4041666666666667,0.6192129988509764
2010-02-12 04:00:00,0.3723076923076923,0.49722664402592515,0.49208385,0.8266823411713244,0.378,0.5680989325679298
2010-02-12 05:00:00,0.2969,0.48137784221730323,0.53739536,0.3251752563370448,0.3624,0.5492103746287021
2010-02-12 06:00:00,1.190923076923077,1.1415788787651888,1.0680296,0.6224555351830339,0.6625185185185186,0.9230529869153585
